created,modified,uuid,title,plot,creation_date,certificate,file_path,rating,type,is_removed
"2020-01-01 13:30:00+00","2020-03-14 14:19:00+00","80473e5f-4e67-4bce-9b8d-a1d83a5e0d69","The Making of 'Star Trek: First Contact'",,"2020-03-08",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-04-24 00:48:54+00","bdd86c65-1201-47a7-949a-14a2ec52b023","Star suburb: La banlieue des étoiles",,"2018-04-10",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-05-27 20:25:35+00","e8372698-d148-48b9-95df-98d2e286efc2","Pop Star","When a spoiled British pop star is sent to the hospital before his first big tour, he meets a girl who gets him to see himself in a new light.","2004-09-03",,,"5.9","film","false"
"2020-01-01 13:30:00+00","2020-06-23 03:11:56+00","5a1e6113-c497-4e9b-a33a-f5def006a6b0","Shaq's All Star Comedy Roast 2",,"1989-06-01",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-09-21 02:25:45+00","ba3b409a-d937-4c16-8dc3-0ffe8d68c80a","Star Wars: The Old Republic - Knights of the Fallen Empire",,"2005-08-27",,,"8.7","film","false"
"2020-01-01 13:30:00+00","2020-10-16 15:54:06+00","b16e3eed-b502-4d84-9581-24b561d1e9b4","Overwatch: Shooting Star",,"1992-12-08",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-02-21 05:36:42+00","deea3612-5c19-4115-85ff-6d525eac86c1","The Star of Cottonland",,"2009-12-29",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-05-04 08:06:31+00","1cf8edab-cf85-4bca-af29-8f77ae9b8da0","Black Star and the Golden Bat","A bunch of kids and their pet dog accidentally discover the lair of villain Black Star, who is kidnapping the world's top scientists to develop a secret weapon. Will Golden Bat, the superhero the kids idolize, be able to rescue them?","2007-01-19",,,"2.5","film","false"
"2020-01-01 13:30:00+00","2020-05-14 03:04:01+00","566d45fb-91cd-4824-8bca-cefd86bc2242","Star Wars: Galaxies - Trials of Obi-Wan","In this video game, you play as Obi-Wan Kenobi and journey to the planet Mustafar, where you hunt for Old Republic relics, face a deadly droid army -- and ultimately choose to use the Force for good or evil.","2005-11-11",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-04-05 22:36:23+00","7b90e45f-e6bf-4449-94f5-705640170f71","Star Wars: The Magic & the Mystery","Host Howie Long takes viewers on a tour of the 'Star Wars' universe, as Fox TV celebrates the re-release of the original three legendary films in this one hour special.","1990-06-10",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-05-18 00:09:10+00","7d43f609-6c30-441d-955b-b1d8846a6f9b","Star Wars Spoofs","A large collection of Star Wars parodies, both famous and obscure, from various movies, TV shows and other visual media.","1994-01-23",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-06-15 11:02:11+00","a626907b-512a-482d-ab82-5b72379036f3","Star Trek: New Worlds","New resource-rich planets have been formed on the borders of Federation, Romulan, and Klingon space. The three races have begun colonizing different parts of these planets, sooner or later they run into each other and battle for the fate of these new worlds.","2019-07-24",,,"4","film","false"
"2020-01-01 13:30:00+00","2020-08-18 11:52:50+00","ecb47c49-88a9-44ad-a724-60797e0d2a2d","Star Trek: The Next Generation Companion",,"1980-11-08",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-05-04 16:25:47+00","c8ffc6be-da6c-4e19-96b4-909b9854ac06","Star Wars: Aeon","Sith Lord Darth Tenebris is sent to retrieve a crystal to power a new superweapon, but encounters a Jedi Knight who intends to stop him and a third character who surprises both of them.","2011-05-14",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-04-28 21:37:59+00","72f71be9-9f8d-44b4-81ad-6a871bfd1597","Star Trek: Inside the Roddenberry Vault","Fifty years after the original Star Trek first arrived on television, is there anything about Gene Roddenberry's space opera that hasn't been uncovered? Plenty! On December 13, 2016 fans can experience Star Trek: The Original Series - The Roddenberry Vault, a newly produced multi-part documentary featuring footage from the cutting room floor, long preserved in film canisters by the Roddenberry Estate. The origins of the classic series are explored with new interviews featuring cast and production personnel combined with newly-found deleted scenes, alternate angles, outtakes, behind the scenes moments, and original visual effects elements to tell the definitive story on the making and enduring legacy of Gene Roddenberry's creation.","2000-05-07",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-05-29 22:07:44+00","a51f5313-07f6-4f1f-9d7c-5adba83d57ae","Michael Jackson - Mega Star",,"2004-07-10",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-12-07 05:09:06+00","47ab13f1-4852-4abf-b7d2-a6192d2db5c7","2002 MLB All-Star Game",,"2009-09-17",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-05-30 22:11:29+00","6184fb15-2bbd-4696-bfdc-0d54b999e962","Hannah Montana: Learn to Be a Pop Star",,"2019-01-11",,,"3.2","film","false"
"2020-01-01 13:30:00+00","2020-02-25 16:46:20+00","54f52b0e-512d-45d4-804a-140068157864","Michael Stahl-David: Behind the Star","Michael Stahl-David, star of the film Cloverfield, may have smashed box office records but that has not changed him. He's still the down-to-earth normal guy he always was.","1984-10-18",,,"8.3","film","false"
"2020-01-01 13:30:00+00","2020-04-16 18:18:55+00","43a6c89b-d9c3-40ed-9b76-2472d167cd0e","Boku to Star no 99 nichi",,"2007-10-07",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-08-31 04:43:29+00","fbeb7bd7-5526-45d3-b847-153239e16927","WWE: John Morrison - Rock Star",,"1980-06-28",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-05-13 21:33:42+00","a6da2c4c-5e86-4973-9285-5fb7dfec117d","Lego Star Wars: The Yoda Chronicles - Secret Plans Are Revealed","The adventures of Luke Skywalker and his friends whilst Luke is still in training, told in Lego.","2015-12-21",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-01-10 10:50:39+00","93887642-bb73-4ffa-9426-b90625721557","Lego Star Wars: The Yoda Chronicles - Who Let the Clones Out",,"2010-10-14",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-08-19 17:03:54+00","07d519cf-7729-467c-a1de-60ef1323e486","Star Fox Zero: The Battle Begins","A promo short for the Star Fox Zero video game. Fox McCloud and the Star Fox team attempt to save General Pepper from the forces of Andross.","1992-10-21",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-07-03 20:19:09+00","23d092c3-7d17-4f80-baba-641eba91166a","Star Wars: The Force Unleashed","Darth Vader has a secret apprentice to help him kill the last of the remaining jedi, little does he realise, this apprentice will unwittingly form the rebel alliance... A non profit, no budget fan film based on the popular video game by George Lucas and LucasArts who own all rights.","2000-06-25",,,"7.9","film","false"
"2020-01-01 13:30:00+00","2020-10-16 19:19:13+00","8fe4593b-5cfe-4df3-a8f7-6e66009803e8","STAR [Space Traveling Alien Reject]","Greg Vincent is a struggling, alcoholic writer who has suffered a terrible loss in his life and is looking for inspiration for his next story. During this difficult time, he encounters a strange being from out of this world. Could this possible be the basis for the perfect story which could jump start not only his career but also his life?","2019-05-28",,,"4.6","film","false"
"2020-01-01 13:30:00+00","2020-09-23 23:46:28+00","8547f294-39ca-480b-a223-c5b368e277f6","Stevie Wonder Songs in the Key of Life an All Star Grammy Salute","Many different artists honor Stevie Wonder in this live performance.","1984-12-06",,,"8.3","film","false"
"2020-01-01 13:30:00+00","2020-11-05 22:03:21+00","afdff86f-1eb9-46b6-b220-9b14d12aabbf","Fashion Star","Asia's most successful supermodel QiQi hosts a nation wide search and competition to discover and mold a Chinese international modeling sensation. The hopeful models all live together as they train and compete to be China's Fashion Star.","1993-02-04",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-08-13 19:13:51+00","006b8af2-f83a-478c-9df1-cc1f55b140b9","Star Wars Blips","A series of animated YouTube shorts featuring comedic looks at BB-8, R2-D2, Chewbacca, and porgs, in promotion for the release of Star Wars: Episode VIII The Last Jedi.","1995-03-05",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-08-05 13:05:47+00","ae050281-688a-4f2f-9fe7-22e3986b3d6f","Robert Mitchum: The Reluctant Star","This retrospective of Robert Mitchum begins with his troubled childhood and unconventional development, his beginnings as a bad guy in B-Westerns during the early 40s, his breakthrough role in 'The Story of G. I. Joe,' his early stardom at RKO, his controversial arrest on marijuana possession charges, and his emergence as a superstar. Mitchum himself discusses his attitude toward his celebrity and career with a complete lack of pretension. Film clips from some of his notable films are seen along with interviews with brother John, son Chris, friends, and co-workers.","2012-12-28",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-11-17 19:09:33+00","f4c981f0-9c97-4c05-b33f-5814c96335fd","Nouvelle Star",,"1982-05-04",,,"3.2","film","false"
"2020-01-01 13:30:00+00","2020-09-08 17:27:30+00","fe2aee96-55a5-45f0-a096-94ad70cf4133","2005 MLB All-Star Game","In the annual mid-summer game between the American League and National League, the AL defeats the NL 7-5 to extend their record in the last nine All-Star Games to 8-0-1.","2011-06-01",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-05-18 19:58:05+00","43d1c84e-ec2b-41b3-bf64-795e25f9fc6e","Diary of an Ex-Child Star","Peyton Bradford,has been on a national TV sitcom from the time she was 6 years old. Now 15, the show has ended and her parents have decided to move her back to their small hometown where ...","1993-04-02",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-10-16 05:28:12+00","e345c4a7-83e0-4d1b-986f-c9c4dfd665df","General Electric's All-Star Anniversary",,"2017-08-23",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-07-27 02:59:05+00","a7cf02cd-f827-4690-a431-8dde140403c5","Star Wars: Episode I - The Gungan Frontier",,"2011-02-15",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-12-02 18:13:42+00","fb0954b3-5ed0-4135-9e3e-0647c945ead7","Star Trak","The Starship Enterprise is called to assist the Turds on the planet Uranus. Once inside the planet's flatulating force field, the Starship is pulled through the stench toward the crack in Uranus where a sphincter will crush it. Mr. Spock prepares a preparation HP, which, without time to test it, Captain Kirk orders be shot into Uranus. Will Spock's concoction shrink the planet's tracteroids and save the Starship?","1993-05-28",,,"4.8","film","false"
"2020-01-01 13:30:00+00","2020-05-30 02:41:55+00","fa322d3c-48a1-4d4a-81ed-c294a983a1de","The Lone Star State","'The Lone Star State' is an animated short about Texas. Includes a sing-a-long of 'Deep in the Heart of Texas.'","1990-11-20",,,"5.8","film","false"
"2020-01-01 13:30:00+00","2020-08-27 02:06:53+00","ea99cfbf-f406-49a2-915c-f6c4546025f8","Star Witness",,"1983-09-14",,,"4","film","false"
"2020-01-01 13:30:00+00","2020-07-23 23:31:04+00","b40eccbf-3973-4faa-bea5-ab068e11eb72","Tar with a Star",,"1984-09-01",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-04-26 17:53:14+00","5bf0ccd0-425c-4b08-baeb-30f8271f36eb","Star Wars Downunder","Star Wars Downunder: An epic tale of the good, the bad and the thirsty.","1994-01-28",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-06-18 12:37:03+00","ac0bbb79-738b-44d2-b11c-6d4e513a4da8","Mr Black: Green Star","In this exciting Chinese action flick, Mr. Black is back! After notorious criminal rat, One-Ear escapes, Mr. Black organises a all-points bulletin to capture him. But more trouble is ...","1994-12-06",,,"4","film","false"
"2020-01-01 13:30:00+00","2020-10-20 23:58:06+00","4bad2ddc-609a-4930-aa64-a35982ee7d22","My Love from the Star","Matteo Domingo (Gil Cuerva) is an extraterrestrial being that disembarked on the Philippines back in the 16th century during the Spanish Colonial Era. As he ventures to aid a teenage girl, ...","2019-09-23",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-04-27 10:00:04+00","9b9b86c7-0e7d-4021-9760-ae6b0ed5b54f","Star Wars: Destroyer","Victory may lead to disaster when X-Wing pilots discover a crippled star destroyer crashing towards a nearby planet.","1990-02-04",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-03-29 17:18:30+00","44c49910-85b3-4f23-aa2a-e06a8d0f62b1","Ringo Rocket Star and His Song for Yuri Gagarin",,"1985-05-07",,,"9.4","film","false"
"2020-01-01 13:30:00+00","2020-09-02 18:04:08+00","083fa505-9e9a-4f7a-9822-9b1da30b9a8e","Star na si Van Damme Stallone","The life story of a kid diagnosed with Down syndrome. He dreams of being an artista; his family has to make ends (and dreams) meet.","2011-12-30",,,"7.5","film","false"
"2020-01-01 13:30:00+00","2020-06-10 17:39:37+00","932cce21-5c1d-404d-982c-1a74c1fb4e4e","Angry Birds Star Wars II","A retelling of Star Wars prequel trilogy with Angry Birds characters.","1983-01-12",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-03-04 12:57:43+00","a13c3073-7851-468e-b82e-8d55e808a811","Double Digits: The Story of a Neighborhood Movie Star","Deep in the recesses of YouTube there is an ingenious artist who cannot be stopped. Despite having almost no audience, he consistently churns out 3-4 original feature-length films a year. He's made action movies, horror movies, westerns and more. He's not rich, he has no crew, no formal training and aside from his action figures, plays virtually every part. Welcome to the inspiring, imaginative, and often handmade world of Ultra-DIY filmmaker Richard 'R.G.' Miller, a 50 year-old man who creates impossible blockbusters from his tiny studio apartment in Wichita, Kansas.","2006-02-08",,,"9.1","film","false"
"2020-01-01 13:30:00+00","2020-04-08 04:08:21+00","88aa4e13-efe3-4261-93a6-bc7a91c9a6a9","He Found a Star","When Lucky Lyndon decides to start a new talent agency, he persuades highly efficient Ruth Cavour to leave her current job and work as his secretary. Lyndon devotes his agency to finding and representing unknowns who need an opportunity. After a very slow start, Lyndon finally has his first success when he makes some changes in singer Frank Forrester's routine, leading to sudden success. As the business grows, Lyndon becomes closely involved professionally and personally with Suzanne, an opportunistic night club singer. The changes that she brings about in Lyndon are an increasing source of despair for the loyal, devoted Ruth.","1984-11-11",,,"5.2","film","false"
"2020-01-01 13:30:00+00","2020-02-02 01:54:51+00","5b79dc5f-8c73-4d3a-a899-de94097e9a7c","MegaMan Star Force",,"1991-01-09",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-05-25 08:28:08+00","4f3b118e-3937-496c-8302-a458911e7b0d","ROH: All Star Extravaganza",,"2017-12-11",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-04-29 20:06:56+00","237ad8f1-30a1-4d3b-94ab-f70406d3bd01","The Secret World of Jeffree Star","Shane Dawson interviews and spends a day with one of the most interesting and controversial people on the internet, Jeffrey Star, in a five part series.","2011-02-23",,,"9.5","film","false"
"2020-01-01 13:30:00+00","2020-03-22 10:54:09+00","cb915b2c-2869-413d-86b7-238ee267440e","Star Wars: The Last Jedi Cast Live Q&A",,"1992-08-12",,,"3.9","film","false"
"2020-01-01 13:30:00+00","2020-10-30 20:42:21+00","eee4c504-d9a7-4880-8711-515aaf4c7978","2003 MLB All-Star Game",,"2018-05-07",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-11-25 22:00:11+00","c2a2063c-92fb-4cc0-b30e-38b1a5515105","Quand je serai star",,"1993-01-03",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-03-15 14:09:20+00","4b15c0d7-1d2f-40e7-a827-d9f84a015335","Star Trek: Science vs. Fiction","Astrophysics professor Harald Lesch discusses the scientific concepts of the Star Trek series, comparing it to real-life science.","2016-10-27",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-01-04 19:34:24+00","77effef5-8e8f-4939-8e51-547a2a57c620","Axl Rose: The Prettiest Star","A biography of Axl Rose.","2017-08-29",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-03-15 13:38:12+00","5a9c9ec8-1158-4314-af67-07685c7e359c","Star Trek: A New Vision","A look at the process behind bringing the Star Trek characters back to life.","2006-10-02",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-12-20 10:30:55+00","baed4a80-4c24-4320-a79f-3f9610c1d23a","Top star magazín","Social magazine about famous people and news fro Czech celebrities.","2004-12-20",,,"2.9","film","false"
"2020-01-01 13:30:00+00","2020-05-24 02:47:59+00","01159d56-738a-4a07-9a60-9297208fe2ec","The Star and the Story",,"2006-07-11",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-08-31 03:19:24+00","f4364e9f-5d6e-449f-9414-b11c97cdf80c","The Star of Bethlehem",,"1988-12-08",,,"4.9","film","false"
"2020-01-01 13:30:00+00","2020-10-02 19:58:24+00","f1117a89-9bdf-4d70-bf82-5e3477c2228d","Star Struck","Sosuke Nakata is just your everyday salaried worker. He is a serious guy, whose life mostly consists of going back and forth to the office each day. One day Nakata just happens to meet a ...","1998-12-22",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-11-16 09:23:39+00","e105aea2-0a02-4a67-b1d6-dd20b4861f72","Paper Mario: Sticker Star","Mario returns to paper form and goes on yet another quest to save Princess Peach.","1995-11-08",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-06-05 03:50:19+00","71e544a3-5739-42a6-9ea3-4c85521d9b8f","Billy Star","American boy band Brockhampton's film to accompany their 'Saturation' album trilogy.","1999-05-18",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-05-22 16:04:29+00","9c1a4366-2c44-4420-a190-9368b9554d63","Star Wars Galaxy's Edge: Adventure Awaits","A look at the Disney attraction based on the Star Wars franchise.","1990-11-22",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-10-08 17:33:13+00","b1dc6f6b-ddae-48cd-8f54-3473cef1343f","Star Shaped Scar",,"1980-09-29",,,"8","film","false"
"2020-01-01 13:30:00+00","2020-12-10 06:56:19+00","3a71db74-be69-4e8e-9614-e366a5a6eb8f","The Redd Foxx Becomes a Movie Star","Redd Foxx has been in various aspects of show business for several years, but is now starring for the first time in a feature length movie, the comedy Norman... Is That You? (1976), co-starring Pearl Bailey, Michael Warren, Dennis Dugan and Tamara Dobson. The movie is produced and directed by George Schlatter. The movie tells the story of a man, played by Foxx, whose wife has run off with his brother and who as a result goes to visit his only son, Norman, played by Warren, in Los Angeles for some sympathy, but receives something else entirely. The making of this family-centric storied movie is very much as a family, as Foxx, Bailey and Schlatter have been friends for years and treat each other as family.","1988-02-15",,,"4.9","film","false"
"2020-01-01 13:30:00+00","2020-11-25 19:19:30+00","c6b5edca-32e7-4d28-a352-9cf297ecebdc","Star Wars: Rebellion",,"1990-11-27",,,"8.7","film","false"
"2020-01-01 13:30:00+00","2020-03-11 00:13:19+00","0a8845f1-19cb-4fe5-b8ed-b8fc14602b69","Star Trek Evolutions","A multi-part exploration of the Star Trek franchise's evolution over the decades, from the original series premier in 1966 to the closing of 'Star Trek The Experience' in 2008.","1982-10-01",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-11-06 14:27:22+00","24610ea2-f230-4c38-bdfe-076649ae3b2d","Star Trek: The Next Generation - Survive and Suceed: An Empire at War","An in-depth exploration on the Klingons and the making of Star Trek: The Next Generation's groundbreaking Klingon Civil War story arc from it's beginnings in the fan favorite episode 'Sins of the father' to it's epic culmination in the show's landmark 100th episode 'Redemption'.","1998-07-05",,,"8.5","film","false"
"2020-01-01 13:30:00+00","2020-11-26 09:49:16+00","fa2a94d8-d2db-464b-a155-47a304abc188","Star Wars: Greatest Moments","Alex Zane counts down the top 20 Star Wars moments as voted by the public. Includes contributions from famous fans as well as the stars and crew of the intergalactic saga.","2018-10-11",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-02-17 02:00:59+00","d193b2ed-d3f4-4b61-ab6c-82156eec607a","Star Fairies",,"2014-03-13",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-05-22 22:25:38+00","83cf57ed-5c6f-4507-8f71-0ca45af8ec38","An All-Star Celebration Honoring Martin Luther King Jr.",,"1994-12-06",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-07-13 15:43:42+00","bea2d59b-c95e-4096-be08-32d9a4698d21","Phantasy Star III: Generations of Doom",,"1989-04-10",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-08-17 05:55:32+00","67ecf080-e235-4868-95e8-d8eb70fbf5c5","Star Trek: Phoenix - No Other Medicine",,"2000-06-22",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-02-03 06:17:57+00","15a4fa5f-e771-4a74-b51b-f39cabccd592","Dancing Star",,"1983-07-01",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-03-09 08:03:27+00","a9473eda-0a36-4a25-bb99-c87a9f15de69","The Beautiful World of Jeffree Star","Shane Dawson explores 'The Beautiful World of Jeffree Star' again but this time going deeper. From personal conversations to Jeffree's cosmetics to filming a YouTube video, you won't be let down by this new Shane Dawson webseries.","1980-12-29",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-08-15 14:37:19+00","82c0d1d2-65f5-4190-a655-d1addc24fd73","2008 MLB All-Star Game",,"1983-05-25",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-06-21 20:38:39+00","d94c8f60-4433-4bc5-970e-58f48b0f02da","To Be a Star",,"1997-12-12",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-12-17 17:24:13+00","021d6470-1934-4409-bf35-fb16f4e3ecc7","Star Hill",,"2011-03-11",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-08-05 13:16:16+00","c67774b0-154a-47b5-b776-60df65a7a40f","Star Wars: Super Bombad Racing",,"2011-12-06",,,"7.5","film","false"
"2020-01-01 13:30:00+00","2020-11-29 05:19:48+00","473ed048-c544-4308-8279-31683fb3c3f7","Rock Star 101",,"1983-05-03",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-02-17 04:11:53+00","b173fa7d-0311-4cb7-a5d1-5bdbb5526060","A Star Is Falling Upwards",,"1993-10-23",,,"3.3","film","false"
"2020-01-01 13:30:00+00","2020-02-06 21:15:16+00","c2a55fda-5b70-46eb-a3ee-ad86702ecbe0","Project Runway: All-Star Challenge","Eight of your favorite designers from past seasons of 'Project Runway' go head-to-head in the workroom.","2013-07-12",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-06-26 12:16:31+00","0ea8b574-cb24-4d2b-b09d-6eafa0278718","Star Trek Adventure",,"2019-12-29",,,"7.9","film","false"
"2020-01-01 13:30:00+00","2020-12-28 02:33:08+00","2e0122bb-67f3-46d0-a7e0-2daa3bcd31db","Star Portraits with Rolf Harris","A group of three portrait artists, both amateur and professional, are assigned the task of painting a celebrity from life using their preferred style. The star then decides which portrait to take home with them.","1997-04-10",,,"7.9","film","false"
"2020-01-01 13:30:00+00","2020-09-03 18:25:53+00","5374a4e8-66e4-417f-b458-5bee313f64a0","Molly, Star-Racer","Molly, Star-Racers is the award winning pilot film for the series 'Oban Star-Racers', which was released by Sav! The World Productions 5 years later.","1996-09-03",,,"8.2","film","false"
"2020-01-01 13:30:00+00","2020-12-11 18:57:22+00","a458f12e-fbeb-4c16-b8f4-56778e4ff302","Star Wars: Connections","C-3PO and R2-D2 recount their many experiences throughout the Star Wars films.","2004-09-06",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-04-18 15:47:53+00","062a06ce-1249-4a3d-a87c-a37a2486427b","Laura's Christmas Star",,"2020-12-31",,,"5.3","film","false"
"2020-01-01 13:30:00+00","2020-01-21 07:08:47+00","02e6b1ed-a86c-4da6-ad87-fc38d6f05fa9","Dick Ho: Asian Male Porn Star","This 'mockocumentary' about 'mythical' '70s porn legend Dick Ho attempts to verify his existence during the industry's 'Golden Age', as there are practically no Asian male porn stars in the history of American adult cinema. A controversial mystery akin to Bigfoot and alien abduction, Dick Ho was so well endowed that rumors arose of a conspiracy within the porn industry to eliminate any knowledge of his existence. Includes alleged film footage and testimonials from porn veterans: Annie Sprinkle, Kay Parker, Juliet Anderson, Mika Tan, and Sharon Mitchell.","1984-01-26",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-10-08 22:02:53+00","184c6219-6a1b-4fec-92c5-744ffa96750e","Star Trek: The Next Generation - Regeneration: Engaging the Borg","The origins of Starfleet's deadliest foe is revealed in this in-depth exploration on the creation of the Borg and the making of Star Trek: The Next Generation's classic two-parter, The Best of Both Worlds.","2003-09-23",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-09-15 06:28:05+00","f220901f-59b2-4fbe-80db-26b8227c7323","Star Wreck 2pi: Full Twist, Now!","The world was been conquered by Emperor James B. Pirk with the help of the russian. Now everybody must speak finnish and a huge space fleet is built...","2004-08-21",,,"5.9","film","false"
"2020-01-01 13:30:00+00","2020-12-05 15:28:08+00","5e20079f-1ea0-43b9-a1c4-2f57d1a31116","JJ Star... How Embarrassing",,"2007-01-17",,,"7.5","film","false"
"2020-01-01 13:30:00+00","2020-09-24 05:22:44+00","565219de-5499-476a-be66-c64b4c086fc7","IMDb's 20th Anniversary Star of the Day","IMDb interviews filmmakers and movie stars on a variety of subjects.","1996-08-16",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-09-05 20:21:45+00","0fa31abc-6e68-4127-9a2a-15d99105ad11","All-Star Vaudeville","A miniature vaudeville show, complete with a title card introducing each act, is presented. First up is The On-Wah Troupe, an East Asian group of contortionists. Next, Blossom Seeley and Benny Fields sing a duet of the song, 'Why Don't You Practice What You Preach'. Third up, father and son Pat Rooney and Pat Rooney Jr. perform a recitation and dance musing about if they will ever be as clever as their dad. And the last act on the bill is The Runaway Four, a group of comic acrobats.","1985-01-07",,,"5.8","film","false"
"2020-01-01 13:30:00+00","2020-04-16 01:45:49+00","42632fee-80c8-432d-8dc7-93f50aa2d6d5","Star Fox Command","One or two years after the Aparoid Invasion in Star Fox: Assault (2005), the Star Fox team has broken up. When the Anglar race invades, Fox and R.O.B. must do what they can to repel the Anglar Blitz, getting the other members to rejoin them along the way.","1995-01-18",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-01-22 19:11:02+00","586974dc-fa12-4674-9d7f-3f42f6b416dc","Disney Channel New Year Star Showdown","Bring in 2010 with Disney channel stars as they compete in game show challenges and we countdown 2009's favorite music videos.","2000-04-04",,,"7.5","film","false"
"2020-01-01 13:30:00+00","2020-03-09 11:01:06+00","bb83689a-9b64-43a7-83ce-a2d53ee2d03e","Stardate Revisited: The Origin of Star Trek - The Next Generation","Feature-length documentary offering the definitive look at the making of the iconic science fiction classic; STAR TREK: THE NEXT GENERATION! Includes never-before-seen revealing ...","1994-04-30",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-04-02 15:50:46+00","b4f61965-0c04-4ef5-8136-0265e2e4b99b","Kinect Star Wars: Duel","A TV movie based on Kinect Star Wars.","1992-03-04",,,"8.8","film","false"
"2020-01-01 13:30:00+00","2020-02-24 06:23:02+00","66656cdc-f6f1-466e-9c32-35fee6c54b8a","Star Ballz","A hentai spoof of 'Star Wars'.","1989-11-13",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-02-04 04:22:33+00","ab10ea10-4cf0-4016-a6dc-3ee12f33ffaf","Angry Birds Star Wars Cinematic Trailer",,"1998-05-19",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-08-26 09:27:27+00","460244af-aeb2-40af-bbba-1213ce228685","Star Wars: The Scarlet Lance","2 renegade traders are on the run from what seems to be ordinary hunters, but turns out to be the return of an ancient evil, thought to be vanquished.","2012-03-16",,,"8","film","false"
"2020-01-01 13:30:00+00","2020-09-19 00:07:39+00","ceb5d403-f4b2-4f9f-b65c-d9b5cce92fe8","Bewitched: Star Shots",,"1993-02-10",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-07-02 15:47:05+00","c6687571-3523-46d7-9369-18584521ac8b","1997 MLB All-Star Game",,"2012-08-05",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-12-30 14:59:00+00","ff158455-24c1-4e51-ae32-e595d52da0cc","Star Quality: Bon Voyage","The Videograss crew brings you their newest movie titled Bon Voyage. Things went really well this season, so expect some mind melting parts from Justin Bennee, Mikey Leblanc, Jed Anderson, ...","1990-09-19",,,"7.9","film","false"
